"Ruta","Pop","X","Y","KNKOD","KNNAMN"
46650003971000,44,554563,6508721,562,"Finspng"
45610003605000,106,424531,6150749,1286,"Ystad"
44700003951000,15,358976,6502561,1461,"Mellerud"
46270004186000,31,532595,6726175,2080,"Falun"
45440003956000,7,433007,6502250,1493,"Mariestad"
44530003936000,9,340944,6488807,1487,"Vnersborg"
46840004240000,27,593283,6776195,2182,"Sderhamn"
47620004043000,308,656405,6573959,125,"Eker"
45440004435000,34,468899,6981204,2326,"Berg"
46350003939000,67,522357,6478860,580,"Linkping"
45190004239000,2,429210,6786861,2039,"lvdalen"
46430004200000,78,549545,6739050,2080,"Falun"
45230003881000,13,406599,6428856,1499,"Falkping"
46930004090000,3,591153,6625640,1980,"Vsters"
47030004015000,2,595612,6550031,482,"Flen"
45410003688000,12,410536,6234955,1293,"Hssleholm"
45080003756000,2,382558,6305145,1315,"Hylte"
45910003827000,6,470389,6370143,684,"Svsj"
46740004017000,3,566887,6554033,483,"Katrineholm"
47210004636000,8,659752,7170242,2481,"Lycksele"
44460003931000,7,333606,6484319,1487,"Vnersborg"
44770003853000,6,358740,6404187,1443,"Bollebygd"
46910003958000,13,579505,6493939,581,"Norrkping"
44560004188000,1,362748,6740445,1737,"Torsby"
46210004394000,17,542217,6934667,2260,"nge"
44220003941000,22,310450,6496053,1430,"Munkedal"
44700003781000,2,346513,6332806,1383,"Varberg"
44920003663000,2820,359904,6213469,1283,"Helsingborg"
48430004757000,5,789868,7283665,2581,"Pite"
46700003945000,18,557646,6482413,581,"Norrkping"
46830003767000,8,557720,6303862,881,"Nybro"
44590003948000,3,347804,6500359,1461,"Mellerud"
46540004508000,17,583594,7046525,2283,"Sollefte"
45910003904000,4,475991,6447003,509,"deshg"
46990004265000,691,610054,6800163,2182,"Sderhamn"
46630003706000,2,533414,6244391,1080,"Karlskrona"
44880004029000,3,382669,6579182,1764,"Grums"
45140003923000,8,400717,6471435,1495,"Skara"
46600004889000,14,618730,7428496,2510,"Jokkmokk"
45330003907000,32,418460,6454103,1499,"Falkping"
47100003745000,537,583053,6280050,880,"Kalmar"
44280003875000,41,311553,6429689,1415,"Stenungsund"
45100003639000,368,376123,6188250,1261,"Kvlinge"
45170003848000,86,398212,6396337,1491,"Ulricehamn"
47080004511000,7,637407,7045807,2284,"rnskldsvik"
44830004019000,13,376951,6569552,1785,"Sffle"
45680003697000,2,438090,6242037,1256,"stra Ginge"
45720003665000,13,439781,6209832,1290,"Kristianstad"
45130003657000,2,380404,6205998,1214,"Svalv"
47050003929000,1,591340,6464020,563,"Valdemarsvik"
48260004551000,136,757564,7078010,2480,"Ume"
45150003888000,12,399145,6436415,1466,"Herrljunga"
45610004669000,8,503733,7214523,2462,"Vilhelmina"
46920003901000,2,576359,6436965,883,"Vstervik"
47890004864000,3,744446,7394705,2510,"Jokkmokk"
45870003670000,14,455089,6213770,1290,"Kristianstad"
46390004532000,10,570535,7071620,2313,"Strmsund"
44780004066000,20,375474,6616878,1784,"Arvika"
44830003810000,12,361575,6360827,1463,"Mark"
46270003740000,4,499974,6280811,763,"Tingsryd"
44330003915000,54,319480,6469280,1485,"Uddevalla"
47350003789000,18,611127,6322231,885,"Borgholm"
47960004562000,4,728594,7091011,2460,"Vnns"
48160004105000,14,714708,6632260,188,"Norrtlje"
46030004192000,14,509179,6733863,2029,"Leksand"
47190003744000,308,591953,6278433,840,"Mrbylnga"
45700003844000,3,450707,6388589,665,"Vaggeryd"
46170004031000,4223,511180,6571993,1880,"rebro"
47030004087000,5,600885,6621953,1980,"Vsters"
46970004389000,3,617318,6924375,2281,"Sundsvall"
47530004143000,7,654761,6674492,382,"sthammar"
45670003730000,1,439467,6275033,765,"lmhult"
45550003961000,12,444325,6506461,1473,"Treboda"
45010003873000,25,384106,6422438,1466,"Herrljunga"
47650004078000,4,661947,6608721,191,"Sigtuna"
45530003720000,2,424796,6266039,767,"Markaryd"
47610004023000,5,653952,6554050,127,"Botkyrka"
46370003823000,11,515922,6362933,685,"Vetlanda"
46550004137000,24,556808,6675240,2083,"Hedemora"
44140003869000,20,297167,6424712,1419,"Tjrn"
46280004147000,9,530693,6687122,2082,"Ster"
45080003931000,2,395332,6479853,1494,"Lidkping"
47800004160000,34,682883,6689655,382,"sthammar"
44890004086000,13,387908,6636068,1766,"Sunne"
46890004343000,18,605928,6878886,2132,"Nordanstig"
45480003931000,1258,435153,6477001,1496,"Skvde"
48220004567000,10,754786,7094315,2480,"Ume"
47510004900000,7,709581,7433407,2510,"Jokkmokk"
46460004005000,146,538135,6543996,428,"Vingker"
46530004117000,12,553341,6655393,1962,"Norberg"
45530004470000,3,480501,7015609,2309,"Krokom"
45460004428000,7,470350,6974050,2326,"Berg"
46120003928000,7,498653,6469487,586,"Mjlby"
47660004528000,6,696260,7058922,2284,"rnskldsvik"
45880004029000,7,482174,6572038,1883,"Karlskoga"
47060003972000,19,595463,6506883,480,"Nykping"
44740003859000,24,356191,6410394,1489,"Alingss"
48150004048000,12,709563,6575372,120,"Vrmd"
46790003847000,7,559499,6383966,884,"Vimmerby"
46840003799000,87,561018,6335721,821,"Hgsby"
47390004633000,75,677375,7166017,2481,"Lycksele"
47120004128000,3,612855,6662303,331,"Heby"
46450004413000,1,567480,6952005,2260,"nge"
46380003798000,2,515112,6337915,760,"Uppvidinge"
46560004256000,6,566637,6794139,2183,"Bollns"
48450004733000,81,790049,7259426,2581,"Pite"
47420003979000,4,631827,6511403,480,"Nykping"
45120003854000,17,393671,6402683,1490,"Bors"
45240003686000,11,393450,6234158,1257,"rkelljunga"
47290004013000,5,621355,6546247,461,"Gnesta"
48690004641000,6,806985,7165514,2482,"Skellefte"
47030003943000,12,590365,6478135,582,"Sderkping"
48010004972000,2,764548,7502601,2584,"Kiruna"
46850003864000,5,566706,6400518,884,"Vimmerby"
46850004123000,17,585620,6659167,1981,"Sala"
46980003731000,99,570089,6266911,880,"Kalmar"
46940004033000,9,587968,6568630,484,"Eskilstuna"
46520003971000,9,541620,6509625,562,"Finspng"
47120004037000,3,606180,6571385,486,"Strngns"
47070003858000,2,588191,6393011,883,"Vstervik"
44540003876000,5,337520,6428808,1440,"Ale"
47440004030000,91,637532,6562200,140,"Nykvarn"
46860004004000,4,577882,6540219,483,"Katrineholm"
46300003791000,2,506636,6331488,780,"Vxj"
45980003704000,2,468489,6246920,1060,"Olofstrm"
46110003888000,17,494741,6429625,687,"Trans"
46700004071000,17,566867,6608250,1961,"Hallstahammar"
48260004663000,3,765944,7190366,2482,"Skellefte"
45900004351000,16,508189,6893820,2361,"Hrjedalen"
45480004536000,10,480598,7082096,2309,"Krokom"
45700004726000,2,517060,7271079,2421,"Storuman"
47310003777000,2,606279,6310532,885,"Borgholm"
47020003956000,4,590314,6491183,581,"Norrkping"
45090003737000,11,382180,6286112,1380,"Halmstad"
46080003955000,11,496645,6496726,583,"Motala"
47280004108000,4,627309,6641219,380,"Uppsala"
43970003990000,18,289202,6546843,1486,"Strmstad"
46860004080000,83,583451,6616133,1980,"Vsters"
46160003948000,2188,504097,6489175,583,"Motala"
45770003879000,3,460226,6423032,680,"Jnkping"
45110003605000,155,374688,6154257,1280,"Malm"
46310003843000,7,511392,6383311,686,"Eksj"
45750003614000,3,439128,6158748,1270,"Tomelilla"
46710004075000,7,568156,6612177,1961,"Hallstahammar"
46700004127000,7,570992,6664204,2084,"Avesta"
45580003981000,5,448782,6526221,1493,"Mariestad"
44560003877000,16,339585,6429663,1440,"Ale"
49240004804000,51,873747,7325819,2514,"Kalix"
46770003696000,4,546653,6233447,1080,"Karlskrona"
45970004069000,36,494082,6611362,1884,"Nora"
44530004080000,4,351649,6632689,1730,"Eda"
46570003821000,3,535702,6359545,860,"Hultsfred"
47220004137000,5,623468,6670611,331,"Heby"
45420003717000,14,413619,6263821,767,"Markaryd"
45530004090000,7,451866,6635466,1782,"Filipstad"
45140003605000,35,377679,6154046,1233,"Vellinge"
46620004136000,8,563698,6673754,2084,"Avesta"
47190004205000,15,625497,6738790,2180,"Gvle"
45280003818000,12,406983,6365608,1452,"Tranemo"
45190003597000,17,382092,6145713,1287,"Trelleborg"
48130004046000,13,707425,6573508,120,"Vrmd"
46430003854000,6,524143,6393452,686,"Eksj"
47730004497000,2,700889,7027387,2284,"rnskldsvik"
46180004394000,93,539239,6934878,2260,"nge"
46280004180000,927,533143,6720107,2080,"Falun"
45990004019000,15,492384,6561274,1814,"Lekeberg"
46990003891000,5,582607,6426500,883,"Vstervik"
45360003943000,3,424088,6489837,1496,"Skvde"
46360003935000,3,523061,6474796,580,"Linkping"
48460004621000,2,782653,7146922,2409,"Robertsfors"
46240004186000,17,529612,6726385,2080,"Falun"
48290004552000,17,760619,7078816,2480,"Ume"
48160004667000,2,756321,7195032,2482,"Skellefte"
47430003805000,131,620250,6337647,885,"Borgholm"
48580004550000,1,789281,7074927,2480,"Ume"
46480004260000,6,558984,6798697,2121,"Ovanker"
45520003893000,12,436354,6438776,1498,"Tidaholm"
46650003936000,21,552011,6473775,580,"Linkping"
45910003907000,3,476210,6449998,509,"deshg"
48210004042000,2,715105,6568974,120,"Vrmd"
46190003879000,4,502053,6420081,512,"Ydre"
44550003840000,26,335876,6392787,1401,"Hrryda"
46990003897000,2,583042,6432489,883,"Vstervik"
45670004442000,3,492256,6986560,2380,"stersund"
45110003854000,29,392675,6402755,1490,"Bors"
46870003864000,3,568698,6400379,883,"Vstervik"
45010004120000,1,402383,6669182,1783,"Hagfors"
45990003885000,6,482572,6427473,687,"Trans"
47540004609000,2,690442,7140937,2481,"Lycksele"
46200004082000,2,517925,6622730,1885,"Lindesberg"
44730003903000,11,358425,6454403,1445,"Essunga"
45700003927000,6,456763,6471447,1472,"Tibro"
45460003872000,5,428845,6418236,642,"Mullsj"
46780003762000,16,552378,6299219,881,"Nybro"
46370004020000,119,530277,6559605,1880,"rebro"
48980004921000,9,856723,7445146,2521,"Pajala"
48460004624000,2,782877,7149932,2409,"Robertsfors"
44670003957000,13,356433,6508771,1461,"Mellerud"
45950004050000,1,490688,6592521,1884,"Nora"
47090004418000,2,631410,6952586,2280,"Hrnsand"
46820004381000,18,601818,6917401,2281,"Sundsvall"
44680003869000,21,350949,6420810,1489,"Alingss"
48090004048000,2,703585,6575775,120,"Vrmd"
47980004565000,24,730805,7093887,2460,"Vnns"
48430004735000,96,788215,7261564,2581,"Pite"
43930003963000,7,283210,6520155,1435,"Tanum"
44290003951000,6,318160,6505533,1430,"Munkedal"
44860004004000,13,378824,6554350,1785,"Sffle"
45410003915000,4,427011,6461522,1499,"Falkping"
46520003718000,2,523309,6257125,1081,"Ronneby"
46600003945000,4,547688,6483108,580,"Linkping"
46830003692000,31,552349,6229042,1080,"Karlskrona"
45180003607000,18,381809,6155760,1263,"Svedala"
44180003865000,5,300857,6420426,1482,"Kunglv"
45140003744000,13,387668,6292743,1380,"Halmstad"
45620003692000,3,431751,6237470,1293,"Hssleholm"
45100003918000,23,396367,6466728,1470,"Vara"
46980003918000,8,583569,6453521,561,"tvidaberg"
45980003671000,118,466124,6213999,1272,"Bromlla"
46400004093000,937,538635,6632319,1904,"Skinnskatteberg"
46080004148000,13,510877,6689527,2081,"Borlnge"
44810003882000,63,364849,6432857,1442,"Vrgrda"
44080003899000,25,293403,6455115,1421,"Orust"
46230004303000,2,537357,6843460,2161,"Ljusdal"
46980004390000,18,618386,6925307,2281,"Sundsvall"
45180003598000,10,381167,6146781,1287,"Trelleborg"
47530004530000,51,683504,7061798,2284,"rnskldsvik"
46130003696000,5,482864,6237891,1060,"Olofstrm"
45080003673000,19,376570,6222316,1277,"storp"
44520004068000,31,349757,6620768,1784,"Arvika"
46540003731000,11,526235,6269955,862,"Emmaboda"
46130004158000,58,516592,6699170,2081,"Borlnge"
47260004756000,1,673830,7290348,2505,"Arvidsjaur"
46480003793000,4,524714,6332230,760,"Uppvidinge"
48150004704000,1,758110,7232241,2482,"Skellefte"
46810003814000,3,559109,6350896,860,"Hultsfred"
47170004390000,4,637261,6924006,2281,"Sundsvall"
45250004479000,8,453414,7026650,2309,"Krokom"
44080003956000,1,297624,6512061,1435,"Tanum"
45710004217000,5,479236,6761128,2062,"Mora"
45550003633000,7,420548,6179100,1266,"Hrby"
47660004679000,5,707629,7210367,2417,"Norsj"
47010004266000,18,612117,6801025,2182,"Sderhamn"
46410003791000,5,517596,6330722,760,"Uppvidinge"
47090004155000,10,611858,6689493,2180,"Gvle"
44060003939000,10,294371,6495222,1430,"Munkedal"
46720003944000,3,559565,6481276,581,"Norrkping"
48170003831000,21,695894,6358556,980,"Gotland"
44350003883000,30,319113,6437172,1415,"Stenungsund"
46780003993000,172,569113,6529788,483,"Katrineholm"
46970003898000,11,581122,6433625,883,"Vstervik"
45530004374000,3,473191,6919483,2326,"Berg"
46030004477000,15,530640,7019050,2303,"Ragunda"
44930004263000,2,405188,6812755,2039,"lvdalen"
45420003760000,3,416723,6306730,781,"Ljungby"
46740003772000,7,549110,6309473,760,"Uppvidinge"
45250004178000,38,430588,6725430,2023,"Malung-Slen"
46520004260000,4,562960,6798418,2121,"Ovanker"
44400003866000,32,322843,6419832,1482,"Kunglv"
45740004024000,961,467874,6568035,1862,"Degerfors"
46330003931000,12,519782,6471012,580,"Linkping"
45310003828000,5,410698,6375377,1452,"Tranemo"
45150004152000,3,418698,6700158,1737,"Torsby"
49020004799000,1,851543,7322153,2514,"Kalix"
48000004127000,1,700379,6655322,188,"Norrtlje"
46920003709000,22,562535,6245378,834,"Torss"
47470004016000,358,639499,6548012,181,"Sdertlje"
45150003625000,89,380105,6173929,1262,"Lomma"
46380003825000,5,517062,6364859,685,"Vetlanda"
46120004071000,10,509153,6612303,1885,"Lindesberg"
47340004145000,6,635998,6677785,360,"Tierp"
48240003859000,2,704883,6386030,980,"Gotland"
45600003845000,2,440820,6390293,680,"Jnkping"
46590004450000,61,584170,6988079,2303,"Ragunda"
45460003855000,2,427605,6401265,680,"Jnkping"
46130004121000,11,513846,6662192,2061,"Smedjebacken"
47790004077000,1,675815,6606773,115,"Vallentuna"
46890004046000,59,583943,6581960,484,"Eskilstuna"
47070003890000,4,590505,6424950,883,"Vstervik"
45840003958000,2,472972,6501412,1446,"Karlsborg"
46130003667000,12,480789,6208963,1083,"Slvesborg"
45890003743000,2,462325,6286460,765,"lmhult"
46970003955000,9,585262,6490529,581,"Norrkping"
45120003771000,6,387631,6319832,1315,"Hylte"
45720004747000,6,520669,7292018,2421,"Storuman"
45630003677000,22,431672,6222434,1293,"Hssleholm"
45250003945000,21,413285,6492619,1471,"Gtene"
46350004311000,15,549879,6850621,2161,"Ljusdal"
46800004589000,1,615529,7125909,2463,"sele"
46820004262000,20,592930,6798335,2182,"Sderhamn"
45420003758000,4,416578,6304734,781,"Ljungby"
47840004107000,3,682985,6636412,188,"Norrtlje"
47490004476000,16,675482,7007957,2284,"rnskldsvik"
44300003945000,1,318711,6499466,1439,"Frgelanda"
45960003828000,4,475442,6370790,682,"Nssj"
47180004100000,13,616768,6633911,381,"Enkping"
45760003609000,31,439769,6153690,1270,"Tomelilla"
48640004763000,11,811148,7288354,2580,"Lule"
46630003911000,1,548200,6448956,513,"Kinda"
45140004493000,13,443578,7041476,2309,"Krokom"
45290003696000,2,399153,6243783,1257,"rkelljunga"
48520004976000,2,815316,7503389,2521,"Pajala"
46680003811000,3,545940,6348803,860,"Hultsfred"
46100003890000,2,493890,6431692,687,"Trans"
48500004706000,2,792984,7231988,2482,"Skellefte"
45690003834000,27,448984,6378678,665,"Vaggeryd"
44610003832000,59,341267,6384368,1463,"Mark"
46110003990000,136,502196,6531466,1882,"Askersund"
47180003998000,6,609307,6532021,480,"Nykping"
45370003901000,8,422003,6447828,1499,"Falkping"
44640004011000,3,357450,6562935,1785,"Sffle"
44590003823000,3,338617,6375525,1384,"Kungsbacka"
44780003774000,18,353974,6325247,1382,"Falkenberg"
45580004099000,13,457508,6644103,1782,"Filipstad"
44980003672000,13,366531,6222025,1283,"Helsingborg"
44050003894000,9,290046,6450339,1421,"Orust"
45800004005000,4,472444,6548632,1860,"Lax"
48620004738000,2,807289,7263363,2581,"Pite"
46140004062000,17,510479,6603171,1885,"Lindesberg"
44380003837000,275,318723,6391016,1480,"Gteborg"
46340003821000,14,512788,6361146,685,"Vetlanda"
45520003637000,23,417844,6183301,1266,"Hrby"
48560004792000,669,805391,7318008,2582,"Boden"
46290003825000,36,508097,6365486,685,"Vetlanda"
46850004366000,3,603674,6902180,2281,"Sundsvall"
48990004831000,2,850962,7354519,2514,"Kalix"
44610003943000,7,349426,6495220,1487,"Vnersborg"
46970004394000,110,617692,6929380,2262,"Timr"
46680003925000,29,554198,6462585,561,"tvidaberg"
46930003824000,2,571787,6360046,882,"Oskarshamn"
47150003992000,2,605882,6526235,480,"Nykping"
46890003763000,2,563413,6299456,881,"Nybro"
46430004041000,155,537791,6580161,1984,"Arboga"
45260003609000,2,389927,6157193,1263,"Svedala"
46000004097000,6,499137,6639126,1864,"Ljusnarsberg"
45780003734000,1,450716,6278251,765,"lmhult"
47730004570000,11,706361,7100558,2403,"Bjurholm"
44470003892000,97,331726,6445293,1462,"Lilla Edet"
46620004055000,6,557729,6592822,1960,"Kungsr"
49480004823000,2,898983,7343462,2583,"Haparanda"
45110003742000,11,384534,6290960,1380,"Halmstad"
47080004256000,2,618334,6790543,2182,"Sderhamn"
45830003852000,2,464236,6395658,680,"Jnkping"
46090003665000,18,476659,6207246,1083,"Slvesborg"
45700003720000,6,441736,6264844,765,"lmhult"
44560003869000,8,338998,6421674,1440,"Ale"
46360003931000,12,522769,6470803,580,"Linkping"
47460004177000,4,650294,6708953,360,"Tierp"
46970004263000,14,607917,6798300,2182,"Sderhamn"
45680003707000,13,438808,6252014,1273,"Osby"
46740003812000,6,551990,6349385,860,"Hultsfred"
46670004065000,16,563440,6602464,1983,"Kping"
44700003838000,41,350670,6389713,1401,"Hrryda"
46500004416000,10,572670,6954660,2281,"Sundsvall"
45270003943000,13,415129,6490479,1471,"Gtene"
47040003809000,34,581668,6344319,861,"Mnsters"
44780004002000,15,370714,6552929,1492,"ml"
44790004127000,13,381028,6677774,1737,"Torsby"
45960003915000,16,481773,6457632,509,"deshg"
45530003807000,43,431086,6352859,617,"Gnosj"
46940003871000,18,576178,6406882,883,"Vstervik"
47910004051000,1604,685872,6579986,182,"Nacka"
46570003902000,7,541571,6440389,513,"Kinda"
46320003911000,4,517328,6451115,586,"Mjlby"
46520004068000,325,548733,6606505,1983,"Kping"
45140003610000,24,378036,6159034,1280,"Malm"
48070004090000,7,704650,6617875,188,"Norrtlje"
46970004473000,7,623626,7008490,2283,"Sollefte"
44220004047000,10,318339,6601974,1765,"rjng"
46740003694000,6,543520,6231660,1080,"Karlskrona"
48430004618000,12,779450,7144106,2409,"Robertsfors"
46030003816000,6,481545,6358323,684,"Svsj"
46410003793000,8,517740,6332717,760,"Uppvidinge"
46480004041000,3,542767,6579813,1984,"Arboga"
47130004055000,26,608493,6589296,486,"Strngns"
45820003804000,4,459756,6347821,683,"Vrnamo"
47680004045000,196,662527,6575549,125,"Eker"
44260003903000,19,311624,6457801,1421,"Orust"
45080003716000,1011,379667,6265225,1381,"Laholm"
48240004592000,5,758641,7119257,2480,"Ume"
46320004449000,1,557294,6988963,2305,"Brcke"
46150003926000,18,501494,6467280,586,"Mjlby"
48510003884000,25,733604,6409168,980,"Gotland"
44590003791000,49,336282,6343576,1383,"Varberg"
45760003765000,3,450959,6309324,781,"Ljungby"
46750004374000,1,594340,6910878,2281,"Sundsvall"
45900003746000,8,463537,6289383,764,"Alvesta"
46360003824000,43,514998,6364000,685,"Vetlanda"
46690003706000,20,539394,6243976,1080,"Karlskrona"
45530003676000,211,421634,6222139,1293,"Hssleholm"
46340003707000,1,504582,6247402,1081,"Ronneby"
48280004808000,21,778838,7335879,2582,"Boden"
43960003963000,5,286197,6519935,1435,"Tanum"
47200003979000,156,609915,6512910,480,"Nykping"
47400004556000,2,672556,7088735,2403,"Bjurholm"
45560003599000,74,419119,6145114,1286,"Ystad"
44420004001000,7,334812,6554543,1460,"Bengtsfors"
46530004196000,4,559191,6734353,2080,"Falun"
45930003691000,1,462574,6234300,1290,"Kristianstad"
44340003944000,21,322620,6498177,1439,"Frgelanda"
47020003833000,7,581404,6368406,882,"Oskarshamn"
45480003907000,11,433395,6453037,1498,"Tidaholm"
46090004125000,1793,510164,6666471,2085,"Ludvika"
47200003969000,3,609187,6502925,480,"Nykping"
